-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
-0.405000, 7.170000, -0.410000, 90.000000, 321.370000, 0.000000
