0, 0.000000, 0.770259, 2.089564, 60.000000, 127.279200, -127.279200
1, 0.000000, 0.674532, 2.185291, 60.000000, 127.279200, -127.279200
2, 0.000000, 0.572562, 2.287261, 60.000000, 127.279200, -127.279200
3, 0.000000, 0.464349, 2.395473, 60.000000, 127.279200, -127.279200
4, 0.000000, 0.349893, 2.509929, 60.000000, 127.279200, -127.279200
5, 0.000000, 0.229194, 2.630628, 60.000000, 127.279200, -127.279200
6, 0.000000, 0.102252, 2.757571, 60.000000, 127.279200, -127.279200
7, 0.000022, 0.081462, 2.778361, 60.000000, 127.314300, -127.276700
8, 0.000001, 0.081669, 2.778154, 60.000000, 127.279400, -127.279200
9, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
10, 0.000001, 0.081671, 2.778152, 59.999980, 127.279200, -127.279200
11, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
12, 0.000001, 0.081671, 2.778152, 59.999980, 127.279200, -127.279200
13, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
14, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
15, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
16, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
17, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
18, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
19, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
20, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
21, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
22, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
23, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
24, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
25, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
26, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
27, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
28, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
29, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
30, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
31, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
32, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
33, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
34, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
35, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
36, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
37, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
38, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
39, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
40, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
41, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
42, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
43, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
44, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
45, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
46, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
47, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
48, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
49, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
50, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
51, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
52, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
53, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
54, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
55, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
56, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
57, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
58, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
59, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
60, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
61, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
62, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
63, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
64, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
65, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
66, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
67, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
68, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
69, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
70, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
71, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
72, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
73, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
74, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
75, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
76, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
77, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
78, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
79, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
80, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
81, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
82, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
83, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
84, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
85, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
86, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
87, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
88, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
89, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
90, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
91, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
92, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
93, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
94, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
95, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
96, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
97, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
98, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
99, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
100, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
101, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
102, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
103, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
104, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
105, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
106, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
107, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
108, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
109, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
110, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
111, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
112, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
113, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
114, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
115, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
116, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
117, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
118, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
119, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
120, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
121, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
122, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
123, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
124, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
125, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
126, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
127, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
128, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
129, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
130, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
131, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
132, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
133, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
134, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
135, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
136, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
137, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
138, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
139, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
140, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
141, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
142, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
143, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
144, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
145, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
146, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
147, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
148, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
149, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
150, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
151, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
152, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
153, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
154, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
155, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
156, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
157, 0.000001, 0.081671, 2.778152, 60.000000, 127.279200, -127.279200
